"","V1","V2","V3","V4","total"
"3931","2022",3,"27","@stevephillipsmd",9266
"3932","2022",3,"27","@manuelrico",8627
"3933","2022",3,"27","@risahoshinomd",8114
"3934","2022",3,"27","@conmeehan",7932
"3935","2022",3,"27","@drsimonegold",6918
"3936","2022",3,"28","@variant",16944
"3937","2022",3,"28","@elonmusk",15079
"3938","2022",3,"28","@taranadarsh",10333
"3939","2022",3,"28","@therealrukshan",7665
"3940","2022",3,"28","@katystoll",7606
"3941","2022",3,"29","@variant",49637
"3942","2022",3,"29","@btstwt",38641
"3943","2022",3,"29","@skullsprime",16386
"3944","2022",3,"29","@nyokiclub",15165
"3945","2022",3,"29","@chartsk",14509
"3946","2022",3,"30","@variant",30926
"3947","2022",3,"30","@btstwt",27655
"3948","2022",3,"30","@enchantiingtae",22848
"3949","2022",3,"30","@drmeenalviz",16439
"3950","2022",3,"30","@potus",15872
"3951","2022",3,"31","@variant",20255
"3952","2022",3,"31","@potus",12934
"3953","2022",3,"31","@drericding",11671
"3954","2022",3,"31","@imrankhanpti",10946
"3955","2022",3,"31","@cbruno37",8106
"3956","2022",4,"1","@variant",20635
"3957","2022",4,"1","@drericding",11678
"3958","2022",4,"1","@plobjai",9349
"3959","2022",4,"1","@schmittnyc",8151
"3960","2022",4,"1","@drneenajha",7107
"3961","2022",4,"2","@prettyboynavi",24335
"3962","2022",4,"2","@arocxo",12261
"3963","2022",4,"2","@variant",11844
"3964","2022",4,"2","@drneenajha",10608
"3965","2022",4,"2","@karllauterbach",8582
"3966","2022",4,"3","@btstwt",89614
"3967","2022",4,"3","@chartsk",15605
"3968","2022",4,"3","@variant",13113
"3969","2022",4,"3","@bangtanhiit",12108
"3970","2022",4,"3","@gogoarmys",11989
"3971","2022",4,"4","@libraryyw",22317
"3972","2022",4,"4","@wheresmiriam",16397
"3973","2022",4,"4","@ippokratisange1",11656
"3974","2022",4,"4","@parkjiminswhore",10471
"3975","2022",4,"4","@akheriaty",8474
"3976","2022",4,"5","@teampelosi",7060
"3977","2022",4,"5","@manuelrico",6887
"3978","2022",4,"5","@drericding",5772
"3979","2022",4,"5","@raadzzi",4773
"3980","2022",4,"5","@gregprice11",4656
"3981","2022",4,"6","@mrt",13811
"3982","2022",4,"6","@aliceysu",7994
"3983","2022",4,"6","@repthomasmassie",7387
"3984","2022",4,"6","@manuelrico",7227
"3985","2022",4,"6","@drericding",6915
"3986","2022",4,"7","@mrt",25594
"3987","2022",4,"7","@drericding",11253
"3988","2022",4,"7","@kylenabecker",9987
"3989","2022",4,"7","@who",9273
"3990","2022",4,"7","@karllauterbach",7745
"3991","2022",4,"8","@jwerb",10095
"3992","2022",4,"8","@sudburymike",9570
"3993","2022",4,"8","@jreinermd",9243
"3994","2022",4,"8","@drericding",8098
"3995","2022",4,"8","@manuelrico",7051
"3996","2022",4,"9","@jojofromjerz",16423
"3997","2022",4,"9","@haruharuwbts",16240
"3998","2022",4,"9","@mungship",15650
"3999","2022",4,"9","@davidmcswane",12620
"4000","2022",4,"9","@drericding",9711
"4001","2022",4,"10","@drericding",17495
"4002","2022",4,"10","@patrickmadrid",14155
"4003","2022",4,"10","@davidmcswane",13387
"4004","2022",4,"10","@haruharuwbts",11512
"4005","2022",4,"10","@mungship",10337
"4006","2022",4,"11","@drpacomoreno1",17484
"4007","2022",4,"11","@jackposobiec",15572
"4008","2022",4,"11","@drericding",10539
"4009","2022",4,"11","@medriva",7849
"4010","2022",4,"11","@manuelrico",7750
"4011","2022",4,"12","@borisjohnson",15073
"4012","2022",4,"12","@jayrayner1",13984
"4013","2022",4,"12","@rorystewartuk",11724
"4014","2022",4,"12","@jackposobiec",11591
"4015","2022",4,"12","@mrnishkumar",10634
"4016","2022",4,"13","@exheadbhandphs",15766
"4017","2022",4,"13","@patcullen9",11866
"4018","2022",4,"13","@borisjohnson",11592
"4019","2022",4,"13","@poppyjuice",11530
"4020","2022",4,"13","@victoriahdzh",11524
"4021","2022",4,"14","@jamevakanda",18271
"4022","2022",4,"14","@louietraub",15209
"4023","2022",4,"14","@jordanlovefan",10779
"4024","2022",4,"14","@claytravis",8700
"4025","2022",4,"14","@jlesgards",8276
"4026","2022",4,"15","@stupefymalfoy",26967
"4027","2022",4,"15","@jimharringtonkk",10667
"4028","2022",4,"15","@trygy7",9327
"4029","2022",4,"15","@manuelrico",7417
"4030","2022",4,"15","@beaorante",7300
"4031","2022",4,"16","@trygy7",10288
"4032","2022",4,"16","@venste",10041
"4033","2022",4,"16","@manuelrico",7990
"4034","2022",4,"16","@potus",6773
"4035","2022",4,"16","@drmanpreet007",5638
"4036","2022",4,"17","@juliekaplow",15328
"4037","2022",4,"17","@manuelrico",8323
"4038","2022",4,"17","@kevinmccaff",7641
"4039","2022",4,"17","@amaratjeab",6558
"4040","2022",4,"17","@haruharuwbts",6495
"4041","2022",4,"18","@tryangregory",15748
"4042","2022",4,"18","@nicdanut",14475
"4043","2022",4,"18","@disclosetv",10046
"4044","2022",4,"18","@noliewithbtc",9877
"4045","2022",4,"18","@potus",9375
"4046","2022",4,"19","@delta",59932
"4047","2022",4,"19","@drericding",19543
"4048","2022",4,"19","@brooketansley",19512
"4049","2022",4,"19","@aslavitt",19297
"4050","2022",4,"19","@sparksjls",18517
"4051","2022",4,"20","@delta",57515
"4052","2022",4,"20","@elonmusk",33508
"4053","2022",4,"20","@slashdot",31177
"4054","2022",4,"20","@ifyworks",23348
"4055","2022",4,"20","@bessbell",19631
"4056","2022",4,"21","@delta",31446
"4057","2022",4,"21","@jeromeadamsmd",14073
"4058","2022",4,"21","@sudchaw",10850
"4059","2022",4,"21","@iplaywithgerms",10113
"4060","2022",4,"21","@isabellamdeluca",8610
"4061","2022",4,"22","@offtumcial",20299
"4062","2022",4,"22","@gmmtv",10923
"4063","2022",4,"22","@laurenboebert",7473
"4064","2022",4,"22","@manuelrico",6832
"4065","2022",4,"22","@cconrymurray",6339
"4066","2022",4,"23","@bbrightvc",14362
"4067","2022",4,"23","@gmmtv",14074
"4068","2022",4,"23","@manuelrico",7427
"4069","2022",4,"23","@cconrymurray",7226
"4070","2022",4,"23","@drtomfrieden",6228
"4071","2022",4,"24","@joshuapotash",13863
"4072","2022",4,"24","@nohomelikeplace",8616
"4073","2022",4,"24","@manuelrico",7527
"4074","2022",4,"24","@ippokratisange1",6425
"4075","2022",4,"24","@paulcogan",5910
"4076","2022",4,"25","@skinjournalbyp",31269
"4077","2022",4,"25","@elonmusk",11829
"4078","2022",4,"25","@drericding",7840
"4079","2022",4,"25","@manuelrico",6614
"4080","2022",4,"25","@docsinging",5551
"4081","2022",4,"26","@elonmusk",15915
"4082","2022",4,"26","@gregorypamart",14606
"4083","2022",4,"26","@drloupis",14213
"4084","2022",4,"26","@drelidavid",11967
"4085","2022",4,"26","@jairbolsonaro",10816
"4086","2022",4,"27","@maskclaims",21115
"4087","2022",4,"27","@drelidavid",18168
"4088","2022",4,"27","@drsimonegold",12652
"4089","2022",4,"27","@kateyhagaman",11134
"4090","2022",4,"27","@elonmusk",10609
"4091","2022",4,"28","@projectpxn",19226
"4092","2022",4,"28","@unicef",18433
"4093","2022",4,"28","@btstwt",18251
"4094","2022",4,"28","@genesissenshi",16755
"4095","2022",4,"28","@un",10680
"4096","2022",4,"29","@un",23775
"4097","2022",4,"29","@antonioguterres",23535
"4098","2022",4,"29","@drelidavid",22245
"4099","2022",4,"29","@unicef",13478
"4100","2022",4,"29","@btstwt",13310
"4101","2022",4,"30","@un",19131
"4102","2022",4,"30","@antonioguterres",19066
"4103","2022",4,"30","@drelidavid",14828
"4104","2022",4,"30","@unicef",10123
"4105","2022",4,"30","@btstwt",9803
"4106","2022",5,"1","@elonmusk",81673
"4107","2022",5,"1","@peterstefanovi2",21989
"4108","2022",5,"1","@imrankhanpti",16958
"4109","2022",5,"1","@capybaraman",16017
"4110","2022",5,"1","@un",14939
"4111","2022",5,"2","@elonmusk",20532
"4112","2022",5,"2","@peterstefanovi2",14642
"4113","2022",5,"2","@nadinedorries",8694
"4114","2022",5,"2","@angelarayner",7792
"4115","2022",5,"2","@manuelrico",7348
"4116","2022",5,"3","@jodipicoult",47197
"4117","2022",5,"3","@tristansnell",26887
"4118","2022",5,"3","@joehonda7",20509
"4119","2022",5,"3","@marclobliner",15665
"4120","2022",5,"3","@gnev2",15644
"4121","2022",5,"4","@dominoedoe",38737
"4122","2022",5,"4","@digidharma",21463
"4123","2022",5,"4","@jodipicoult",19655
"4124","2022",5,"4","@john81393959",12078
"4125","2022",5,"4","@baddestmamajama",11109
"4126","2022",5,"5","@aaronwoopig78",21130
"4127","2022",5,"5","@elonmusk",16305
"4128","2022",5,"5","@baddestmamajama",15524
"4129","2022",5,"5","@drelidavid",14320
"4130","2022",5,"5","@aginnt",11195
"4131","2022",5,"6","@claytravis",17950
"4132","2022",5,"6","@rahulgandhi",12890
"4133","2022",5,"6","@drericding",9493
"4134","2022",5,"6","@pfizer",8408
"4135","2022",5,"6","@therealkeean",7672
"4136","2022",5,"7","@therealkeean",16353
"4137","2022",5,"7","@theofleury14",15036
"4138","2022",5,"7","@prettyboynavi",11923
"4139","2022",5,"7","@ccampbellbased",9903
"4140","2022",5,"7","@rbreich",9757
"4141","2022",5,"8","@datguydemike",27692
"4142","2022",5,"8","@thebradfordfile",13477
"4143","2022",5,"8","@theofleury14",9690
"4144","2022",5,"8","@truckers8f",9511
"4145","2022",5,"8","@rbreich",8947
"4146","2022",5,"9","@drsimonegold",18023
"4147","2022",5,"9","@emergencyquad",17874
"4148","2022",5,"9","@datguydemike",15502
"4149","2022",5,"9","@jedmarcueto",12827
"4150","2022",5,"9","@manuelrico",7657
"4151","2022",5,"10","@sirsicat",12901
"4152","2022",5,"10","@jnghnlovr",11350
"4153","2022",5,"10","@stillmanmd",10690
"4154","2022",5,"10","@drjudymelinek",10281
"4155","2022",5,"10","@danielgoyal",8471
"4156","2022",5,"11","@mediavenir",9353
"4157","2022",5,"11","@noorhal",8826
"4158","2022",5,"11","@drfrascatore",7883
"4159","2022",5,"11","@darlashine",7502
"4160","2022",5,"11","@prestonigwemd",7238
"4161","2022",5,"12","@realcandaceo",8561
"4162","2022",5,"12","@thrasherxy",7846
"4163","2022",5,"12","@babineer",7820
"4164","2022",5,"12","@manuelrico",7427
"4165","2022",5,"12","@potus",6739
"4166","2022",5,"13","@whitehouse",15629
"4167","2022",5,"13","@dnaofficial",10555
"4168","2022",5,"13","@faridjalali",9699
"4169","2022",5,"13","@manuelrico",7723
"4170","2022",5,"13","@osmosis8989",7575
"4171","2022",5,"14","@drelidavid",9758
"4172","2022",5,"14","@kendricklamar",8870
"4173","2022",5,"14","@pervocracy",7807
"4174","2022",5,"14","@potus",7687
"4175","2022",5,"14","@manuelrico",7498
"4176","2022",5,"15","@manuelrico",8083
"4177","2022",5,"15","@gbnews",7517
"4178","2022",5,"15","@drelidavid",5170
"4179","2022",5,"15","@jeffbezos",4896
"4180","2022",5,"15","@jamesmelville",4692
"4181","2022",5,"16","@manuelrico",8224
"4182","2022",5,"16","@pompomcoffee",7681
"4183","2022",5,"16","@jamesmelville",5187
"4184","2022",5,"16","@fphilippot",4874
"4185","2022",5,"16","@gbnews",4802
"4186","2022",5,"17","@amandalhu",14774
"4187","2022",5,"17","@unammx",9278
"4188","2022",5,"17","@drericding",8439
"4189","2022",5,"17","@jamesmelville",7942
"4190","2022",5,"17","@binitakane",7820
"4191","2022",5,"18","@manonelife",16753
"4192","2022",5,"18","@debracaplan",12271
"4193","2022",5,"18","@drericding",11306
"4194","2022",5,"18","@elonmusk",10109
"4195","2022",5,"18","@thehowie",7645
"4196","2022",5,"19","@elonmusk",12026
"4197","2022",5,"19","@disclosetv",9797
"4198","2022",5,"19","@jaferdian",9304
"4199","2022",5,"19","@drericding",8954
"4200","2022",5,"19","@jordanschachtel",8189
"4201","2022",5,"20","@audreythefinest",11795
"4202","2022",5,"20","@tessardavis",10555
"4203","2022",5,"20","@disclosetv",10099
"4204","2022",5,"20","@potus",8792
"4205","2022",5,"20","@avidascalu",8259
"4206","2022",5,"21","@btstwt",46031
"4207","2022",5,"21","@barmystream",46029
"4208","2022",5,"21","@manuelrico",8372
"4209","2022",5,"21","@nuicemedia",6443
"4210","2022",5,"21","@davidoatkins",5629
"4211","2022",5,"22","@peteuk7",11712
"4212","2022",5,"22","@loloverruled",11437
"4213","2022",5,"22","@who",9825
"4214","2022",5,"22","@joshuapotash",9078
"4215","2022",5,"22","@manuelrico",8564
"4216","2022",5,"23","@paulbranditv",20517
"4217","2022",5,"23","@itvnews",18524
"4218","2022",5,"23","@jeffreyatucker",16518
"4219","2022",5,"23","@sblitagent",16504
"4220","2022",5,"23","@deboyegeorge",12481
"4221","2022",5,"24","@f0lake",15078
"4222","2022",5,"24","@who",10089
"4223","2022",5,"24","@drtedros",7590
"4224","2022",5,"24","@manuelrico",7478
"4225","2022",5,"24","@sblitagent",7220
"4226","2022",5,"25","@joshuapotash",44357
"4227","2022",5,"25","@geauxgabrielle",27891
"4228","2022",5,"25","@gobgbby",21629
"4229","2022",5,"25","@erinalberty",19917
"4230","2022",5,"25","@drtedros",8368
"4231","2022",5,"26","@ftkzimula",13101
"4232","2022",5,"26","@phu4ng",12751
"4233","2022",5,"26","@manuelrico",7220
"4234","2022",5,"26","@prchovanec",6547
"4235","2022",5,"26","@chrislhayes",6484
"4236","2022",5,"27","@natasittttt",10448
"4237","2022",5,"27","@deenoonandraws",8712
"4238","2022",5,"27","@manuelrico",8514
"4239","2022",5,"27","@jessekellydc",5131
"4240","2022",5,"27","@delta",5060
"4241","2022",5,"28","@franhagemann",14922
"4242","2022",5,"28","@justintrudeau",8440
"4243","2022",5,"28","@manuelrico",8351
"4244","2022",5,"28","@jordanbpeterson",7474
"4245","2022",5,"28","@tulsigabbard",6841
"4246","2022",5,"29","@manuelrico",8229
"4247","2022",5,"29","@asthehospturns",7024
"4248","2022",5,"29","@tulsigabbard",6249
"4249","2022",5,"29","@jpossum",5719
"4250","2022",5,"29","@telegraph",4861
"4251","2022",5,"30","@narendramodi",9936
"4252","2022",5,"30","@ozraeliavi",8965
"4253","2022",5,"30","@manuelrico",6124
"4254","2022",5,"30","@bucksexton",4194
"4255","2022",5,"30","@who",3569
"4256","2022",5,"31","@lenirobredo",6962
"4257","2022",5,"31","@manuelrico",6908
"4258","2022",5,"31","@nytimes",5557
"4259","2022",5,"31","@mediavenir",5114
"4260","2022",5,"31","@delta",5092
"4261","2022",6,"1","@manuelrico",6546
"4262","2022",6,"1","@briantylercohen",6161
"4263","2022",6,"1","@flymachabert",4722
"4264","2022",6,"1","@joeywreck",4640
"4265","2022",6,"1","@claytravis",4497
"4266","2022",6,"2","@joeywreck",13275
"4267","2022",6,"2","@imrankhanpti",13119
"4268","2022",6,"2","@narendramodi",7751
"4269","2022",6,"2","@manuelrico",7287
"4270","2022",6,"2","@nctdreamcenter",6061
"4271","2022",6,"3","@zackbornstein",26174
"4272","2022",6,"3","@qasimrashid",17471
"4273","2022",6,"3","@jayobtv",13357
"4274","2022",6,"3","@patmcafeeshow",12670
"4275","2022",6,"3","@officia",12605
"4276","2022",6,"4","@himantabiswa",13652
"4277","2022",6,"4","@zackbornstein",11557
"4278","2022",6,"4","@btstwt",9421
"4279","2022",6,"4","@gmmtv",8856
"4280","2022",6,"4","@manuelrico",7659
"4281","2022",6,"5","@gottheump1",18856
"4282","2022",6,"5","@lakotaman1",12300
"4283","2022",6,"5","@gimmedatjayy",10000
"4284","2022",6,"5","@misszindzi",9968
"4285","2022",6,"5","@altoidsrevenge",9720
"4286","2022",6,"6","@nadinedorries",20812
"4287","2022",6,"6","@altoidsrevenge",18303
"4288","2022",6,"6","@borisjohnson",16523
"4289","2022",6,"6","@gottheump1",15252
"4290","2022",6,"6","@misszindzi",10536
"4291","2022",6,"7","@travon",10793
"4292","2022",6,"7","@drdavidsamadi",8103
"4293","2022",6,"7","@manuelrico",6909
"4294","2022",6,"7","@petersweden7",6396
"4295","2022",6,"7","@pierrepoilievre",6272
"4296","2022",6,"8","@manuelrico",7201
"4297","2022",6,"8","@ve4vendetta",6176
"4298","2022",6,"8","@petersweden7",5841
"4299","2022",6,"8","@desmondswayne",5840
"4300","2022",6,"8","@alvesshadassa",5681
"4301","2022",6,"9","@genmnz",13140
"4302","2022",6,"9","@manuelrico",7978
"4303","2022",6,"9","@coltonspkyle",7412
"4304","2022",6,"9","@chantzy",7264
"4305","2022",6,"9","@aprokodoctor",6647
"4306","2022",6,"10","@jasonmeister",10173
"4307","2022",6,"10","@ecooperauthor",7072
"4308","2022",6,"10","@manuelrico",6921
"4309","2022",6,"10","@dreamjeons",5427
"4310","2022",6,"10","@nytimes",4862
"4311","2022",6,"11","@tristansnell",7912
"4312","2022",6,"11","@manuelrico",7303
"4313","2022",6,"11","@dreamjeons",6441
"4314","2022",6,"11","@sammy4723",5874
"4315","2022",6,"11","@fonsiloaiza",5365
"4316","2022",6,"12","@delta",31731
"4317","2022",6,"12","@andrealmerrill",29240
"4318","2022",6,"12","@hakangeijer",8590
"4319","2022",6,"12","@manuelrico",7746
"4320","2022",6,"12","@ekwulu",7121
"4321","2022",6,"13","@delta",26103
"4322","2022",6,"13","@andrealmerrill",22863
"4323","2022",6,"13","@justintrudeau",20583
"4324","2022",6,"13","@manuelrico",7764
"4325","2022",6,"13","@hakangeijer",6526
"4326","2022",6,"14","@itgirljaylaan",33491
"4327","2022",6,"14","@justintrudeau",15060
"4328","2022",6,"14","@jeonboops",7751
"4329","2022",6,"14","@manuelrico",7421
"4330","2022",6,"14","@discoseoul",6990
"4331","2022",6,"15","@srinivasiyc",11741
"4332","2022",6,"15","@donaldjtrumpjr",9000
"4333","2022",6,"15","@potus",8515
"4334","2022",6,"15","@manuelrico",8399
"4335","2022",6,"15","@drelidavid",7106
"4336","2022",6,"16","@drelidavid",14666
"4337","2022",6,"16","@senrandpaul",10454
"4338","2022",6,"16","@claudiashein",9914
"4339","2022",6,"16","@donaldjtrumpjr",8345
"4340","2022",6,"16","@manuelrico",7967
"4341","2022",6,"17","@bethsawin",22914
"4342","2022",6,"17","@senrandpaul",13351
"4343","2022",6,"17","@potus",10270
"4344","2022",6,"17","@manuelrico",7410
"4345","2022",6,"17","@delta",6476
"4346","2022",6,"18","@wixxiws",13779
"4347","2022",6,"18","@potus",9400
"4348","2022",6,"18","@manuelrico",8111
"4349","2022",6,"18","@robsheridan",7795
"4350","2022",6,"18","@drelidavid",7705
"4351","2022",6,"19","@manuelrico",8990
"4352","2022",6,"19","@potus",8973
"4353","2022",6,"19","@dhanushkraja",7995
"4354","2022",6,"19","@joycewhitevance",7564
"4355","2022",6,"19","@fphilippot",5461
"4356","2022",6,"20","@mattxiv",12646
"4357","2022",6,"20","@osmosis8989",10815
"4358","2022",6,"20","@manuelrico",8697
"4359","2022",6,"20","@wasanaww",8085
"4360","2022",6,"20","@logacrimz",6355
"4361","2022",6,"21","@mattxiv",18443
"4362","2022",6,"21","@govhawaii",12050
"4363","2022",6,"21","@potus",8151
"4364","2022",6,"21","@manuelrico",8044
"4365","2022",6,"21","@kicchasudeep",7439
"4366","2022",6,"22","@potus",14534
"4367","2022",6,"22","@manuelrico",7964
"4368","2022",6,"22","@imrankhanpti",7307
"4369","2022",6,"22","@victorydayhope",6684
"4370","2022",6,"22","@mippcivzla",6090
"4371","2022",6,"23","@monicagarciag",8137
"4372","2022",6,"23","@dorothy1parker",7701
"4373","2022",6,"23","@rmtunion",7651
"4374","2022",6,"23","@manuelrico",7157
"4375","2022",6,"23","@disclosetv",6718
"4376","2022",6,"24","@ohmpawatt",8684
"4377","2022",6,"24","@manuelrico",8550
"4378","2022",6,"24","@wetruckfudeau",8194
"4379","2022",6,"24","@justintrudeau",7996
"4380","2022",6,"24","@donaldjtrumpjr",7558
"4381","2022",6,"25","@emilykrebs6",69328
"4382","2022",6,"25","@bittergertrude",18084
"4383","2022",6,"25","@tristansnell",11928
"4384","2022",6,"25","@4tiffanyjustice",10353
"4385","2022",6,"25","@justintrudeau",8993
"4386","2022",6,"26","@occupydemocrats",22862
"4387","2022",6,"26","@manuelrico",8722
"4388","2022",6,"26","@emilykrebs6",8329
"4389","2022",6,"26","@rbreich",5154
"4390","2022",6,"26","@bittergertrude",4993
"4391","2022",6,"27","@libbydavis21",30065
"4392","2022",6,"27","@bbrightvc",21454
"4393","2022",6,"27","@gmmtv",12724
"4394","2022",6,"27","@morgsandim",11671
"4395","2022",6,"27","@manuelrico",8717
"4396","2022",6,"28","@jeffsatur",9845
"4397","2022",6,"28","@beoncloudth",8778
"4398","2022",6,"28","@manuelrico",8127
"4399","2022",6,"28","@davidhogg111",7390
"4400","2022",6,"28","@dylanhousman",5811
"4401","2022",6,"29","@pwrth22",21100
"4402","2022",6,"29","@iamharaldur",9809
"4403","2022",6,"29","@santiagomayer",9522
"4404","2022",6,"29","@karleia",9505
"4405","2022",6,"29","@manopsi",7609
"4406","2022",6,"30","@santiagomayer",17687
"4407","2022",6,"30","@jordanschachtel",8416
"4408","2022",6,"30","@delta",3837
"4409","2022",6,"30","@chuckcallesto",3274
"4410","2022",6,"30","@carolynbennett",3245
"4411","2022",7,"1","@delta",24176
"4412","2022",7,"1","@praxeas",19065
"4413","2022",7,"1","@tuckercarlson",13770
"4414","2022",7,"1","@maajidnawaz",5321
"4415","2022",7,"1","@santiagomayer",3620
"4416","2022",7,"2","@delta",19653
"4417","2022",7,"2","@praxeas",13884
"4418","2022",7,"2","@jessekellydc",6898
"4419","2022",7,"2","@silencewedge",6312
"4420","2022",7,"2","@chuckcallesto",4439
"4421","2022",7,"3","@amoneyresists",6478
"4422","2022",7,"3","@potus",5098
"4423","2022",7,"3","@delta",5064
"4424","2022",7,"3","@repthomasmassie",4781
"4425","2022",7,"3","@inadarkwood",4600
"4426","2022",7,"4","@bobwachter",5846
"4427","2022",7,"4","@recdtrh",4917
"4428","2022",7,"4","@drclairetaylor",3794
"4429","2022",7,"4","@genokusa",2751
"4430","2022",7,"4","@kityatesmaths",2638
"4431","2022",7,"5","@harryilesmann",6805
"4432","2022",7,"5","@femiyahtzee",5893
"4433","2022",7,"5","@meetjess",4873
"4434","2022",7,"5","@drfrancesryan",3234
"4435","2022",7,"5","@chuckcallesto",3137
"4436","2022",7,"6","@alexberenson",6811
"4437","2022",7,"6","@jonlevybu",3845
"4438","2022",7,"6","@meetjess",3417
"4439","2022",7,"6","@20w24",3412
"4440","2022",7,"6","@delta",3045
"4441","2022",7,"7","@delta",11902
"4442","2022",7,"7","@moosechildd",10072
"4443","2022",7,"7","@borisjohnson",6806
"4444","2022",7,"7","@alexberenson",5233
"4445","2022",7,"7","@drsimonegold",4602
"4446","2022",7,"8","@stephtaitwrites",10413
"4447","2022",7,"8","@laseletzky",6334
"4448","2022",7,"8","@ginasaysso",4306
"4449","2022",7,"8","@repthomasmassie",3116
"4450","2022",7,"8","@zoraslovechild",3031
"4451","2022",7,"9","@iuvdoge",5055
"4452","2022",7,"9","@kempojesse",4274
"4453","2022",7,"9","@prguy17",3563
"4454","2022",7,"9","@avasantina",2648
"4455","2022",7,"9","@luckytran",2546
"4456","2022",7,"10","@iuvdoge",6748
"4457","2022",7,"10","@shelse",3204
"4458","2022",7,"10","@drelidavid",2320
"4459","2022",7,"10","@delta",2282
"4460","2022",7,"10","@meiriane00",2233
"4461","2022",7,"11","@drdman",10987
"4462","2022",7,"11","@crycry84488",10466
"4463","2022",7,"11","@cotterilldavid",5856
"4464","2022",7,"11","@disclosetv",5131
"4465","2022",7,"11","@meestiie",4497
"4466","2022",7,"12","@faatimatorres",9060
"4467","2022",7,"12","@potus",7447
"4468","2022",7,"12","@bontaemac10",7081
"4469","2022",7,"12","@cotterilldavid",6700
"4470","2022",7,"12","@nbsaphiermd",4739
"4471","2022",7,"13","@aliyahinterlude",8023
"4472","2022",7,"13","@stephenking",7551
"4473","2022",7,"13","@bontaeeee",6340
"4474","2022",7,"13","@berniespofforth",6146
"4475","2022",7,"13","@williedontmiss",5548
"4476","2022",7,"14","@ebonyjhiltonmd",9227
"4477","2022",7,"14","@irishecocritic",5221
"4478","2022",7,"14","@aslavitt",5082
"4479","2022",7,"14","@actbrigitte",4674
"4480","2022",7,"14","@gbnews",4489
"4481","2022",7,"15","@btsinthemoment",7289
"4482","2022",7,"15","@btstranslation",6008
"4483","2022",7,"15","@randpaul",5719
"4484","2022",7,"15","@manuelrico",4614
"4485","2022",7,"15","@martymakary",4221
"4486","2022",7,"16","@nodirectaction",6669
"4487","2022",7,"16","@martymakary",5901
"4488","2022",7,"16","@manuelrico",5894
"4489","2022",7,"16","@vtvcanal8",4396
"4490","2022",7,"16","@sammy4723",4265
"4491","2022",7,"17","@narendramodi",8307
"4492","2022",7,"17","@nodirectaction",7582
"4493","2022",7,"17","@pmcculloughmd",7573
"4494","2022",7,"17","@rbreich",7238
"4495","2022",7,"17","@juliastmi",6206
"4496","2022",7,"18","@rbreich",8811
"4497","2022",7,"18","@pmcculloughmd",5574
"4498","2022",7,"18","@repmtg",5458
"4499","2022",7,"18","@manuelrico",4789
"4500","2022",7,"18","@drcarroll",4432
"4501","2022",7,"19","@jenniferharr",11128
"4502","2022",7,"19","@sandyfrizzle",7772
"4503","2022",7,"19","@delta",4934
"4504","2022",7,"19","@cdcgov",4566
"4505","2022",7,"19","@moreandagain",4459
"4506","2022",7,"20","@imrankhanpti",10594
"4507","2022",7,"20","@delta",7120
"4508","2022",7,"20","@mediavenir",6822
"4509","2022",7,"20","@drsimonegold",6260
"4510","2022",7,"20","@martymakary",5630
"4511","2022",7,"21","@idepiphd",11081
"4512","2022",7,"21","@imrankhanpti",9315
"4513","2022",7,"21","@aboutparesh",9104
"4514","2022",7,"21","@potus",8279
"4515","2022",7,"21","@enhypenmembers",5255
"4516","2022",7,"22","@ptiofficial",8568
"4517","2022",7,"22","@potus",5788
"4518","2022",7,"22","@shireenmazari1",5623
"4519","2022",7,"22","@mikito777",5108
"4520","2022",7,"22","@perpetualmaniac",4720
"4521","2022",7,"23","@drelidavid",4104
"4522","2022",7,"23","@ptiofficial",4056
"4523","2022",7,"23","@kicchasudeep",3782
"4524","2022",7,"23","@vtvcanal8",3597
"4525","2022",7,"23","@nicolasmaduro",3181
"4526","2022",7,"24","@imanibarbarin",7386
"4527","2022",7,"24","@kicchasudeep",7177
"4528","2022",7,"24","@joshtpm",7089
"4529","2022",7,"24","@andyburnhamgm",6913
"4530","2022",7,"24","@anupsbhandari",5903
"4531","2022",7,"25","@imanibarbarin",4582
"4532","2022",7,"25","@ncweaver",3925
"4533","2022",7,"25","@vprasadmdmph",3447
"4534","2022",7,"25","@manuelrico",3407
"4535","2022",7,"25","@disclosetv",2945
"4536","2022",7,"26","@knotboots",8330
"4537","2022",7,"26","@jimjordan",4762
"4538","2022",7,"26","@hammadazhar",4004
"4539","2022",7,"26","@ptiofficial",3666
"4540","2022",7,"26","@manuelrico",3548
"4541","2022",7,"27","@lauramiers",14422
"4542","2022",7,"27","@kicchasudeep",6475
"4543","2022",7,"27","@potus",6093
"4544","2022",7,"27","@adonisdotpdf",5003
"4545","2022",7,"27","@rossisongo",4796
"4546","2022",7,"28","@samanthamarika1",9665
"4547","2022",7,"28","@potus",8347
"4548","2022",7,"28","@lauramiers",6592
"4549","2022",7,"28","@enhypenmembers",5631
"4550","2022",7,"28","@enhypen",5599
"4551","2022",7,"29","@redactedjohn",12318
"4552","2022",7,"29","@kicchasudeep",6120
"4553","2022",7,"29","@caseydesantis",4771
"4554","2022",7,"29","@vtvcanal8",4624
"4555","2022",7,"29","@samanthamarika1",4206
"4556","2022",7,"30","@potus",8457
"4557","2022",7,"30","@samanthamarika1",6140
"4558","2022",7,"30","@redactedjohn",6126
