"","Year","Month","Day","hour","Sentiment","Count","Percentage"
"513","2020",2,5,3,"positive",276,0.0789699570815451
"514","2020",2,5,4,"negative",5043,0.771572827417381
"515","2020",2,5,4,"neutral",1029,0.157435740514076
"516","2020",2,5,4,"positive",464,0.0709914320685435
"517","2020",2,5,5,"negative",1718,0.760850310008857
"518","2020",2,5,5,"neutral",366,0.162090345438441
"519","2020",2,5,5,"positive",174,0.0770593445527015
"520","2020",2,5,6,"negative",2660,0.74468085106383
"521","2020",2,5,6,"neutral",694,0.194288913773796
"522","2020",2,5,6,"positive",218,0.061030235162374
"523","2020",2,5,7,"negative",2154,0.738176833447567
"524","2020",2,5,7,"neutral",599,0.205277587388622
"525","2020",2,5,7,"positive",165,0.0565455791638108
"526","2020",2,5,8,"negative",1796,0.740924092409241
"527","2020",2,5,8,"neutral",448,0.184818481848185
"528","2020",2,5,8,"positive",180,0.0742574257425743
"529","2020",2,5,9,"negative",2257,0.739272846380609
"530","2020",2,5,9,"neutral",588,0.192597445135932
"531","2020",2,5,9,"positive",208,0.0681297084834589
"532","2020",2,5,10,"negative",3234,0.74327740749253
"533","2020",2,5,10,"neutral",839,0.192829234658699
"534","2020",2,5,10,"positive",278,0.0638933578487704
"535","2020",2,5,11,"negative",2472,0.758514881865603
"536","2020",2,5,11,"neutral",572,0.175513961337834
"537","2020",2,5,11,"positive",215,0.0659711567965634
"538","2020",2,5,12,"negative",2970,0.748676581799849
"539","2020",2,5,12,"neutral",737,0.185782707335518
"540","2020",2,5,12,"positive",260,0.0655407108646332
"541","2020",2,5,13,"negative",5129,0.76712533652408
"542","2020",2,5,13,"neutral",1146,0.171402931498654
"543","2020",2,5,13,"positive",411,0.0614717319772659
"544","2020",2,5,14,"negative",4989,0.766241744739671
"545","2020",2,5,14,"neutral",1116,0.171402242359085
"546","2020",2,5,14,"positive",406,0.062356012901244
"547","2020",2,5,15,"negative",5034,0.757790155050429
"548","2020",2,5,15,"neutral",1185,0.178383260575041
"549","2020",2,5,15,"positive",424,0.0638265843745296
"550","2020",2,5,16,"negative",6577,0.73840799371281
"551","2020",2,5,16,"neutral",1686,0.189289323004379
"552","2020",2,5,16,"positive",644,0.0723026832828113
"553","2020",2,5,17,"negative",4324,0.777977689816481
"554","2020",2,5,17,"neutral",978,0.175962576466355
"555","2020",2,5,17,"positive",256,0.0460597337171644
"556","2020",2,5,18,"negative",9210,0.769230769230769
"557","2020",2,5,18,"neutral",2172,0.181408168378852
"558","2020",2,5,18,"positive",591,0.0493610623903784
"559","2020",2,5,19,"negative",4423,0.756326949384405
"560","2020",2,5,19,"neutral",1131,0.193399452804378
"561","2020",2,5,19,"positive",294,0.0502735978112175
"562","2020",2,5,20,"negative",5867,0.749968042950275
"563","2020",2,5,20,"neutral",1502,0.191997954748818
"564","2020",2,5,20,"positive",454,0.0580340023009076
"565","2020",2,5,21,"negative",8208,0.745098039215686
"566","2020",2,5,21,"neutral",2233,0.202705156136529
"567","2020",2,5,21,"positive",575,0.052196804647785
"568","2020",2,5,22,"negative",8053,0.751142617293163
"569","2020",2,5,22,"neutral",2117,0.197462923234773
"570","2020",2,5,22,"positive",551,0.0513944594720642
"571","2020",2,5,23,"negative",3557,0.765934539190353
"572","2020",2,5,23,"neutral",860,0.185185185185185
"573","2020",2,5,23,"positive",227,0.0488802756244617
"574","2020",2,6,0,"negative",5764,0.770794330034769
"575","2020",2,6,0,"neutral",1253,0.167558170633859
"576","2020",2,6,0,"positive",461,0.061647499331372
"577","2020",2,6,1,"negative",5803,0.773114841460165
"578","2020",2,6,1,"neutral",1174,0.156408206767919
"579","2020",2,6,1,"positive",529,0.0704769517719158
"580","2020",2,6,2,"negative",2224,0.758267984998295
"581","2020",2,6,2,"neutral",438,0.149335151721787
"582","2020",2,6,2,"positive",271,0.0923968632799182
"583","2020",2,6,3,"negative",5901,0.756344527044348
"584","2020",2,6,3,"neutral",1152,0.147654447577544
"585","2020",2,6,3,"positive",749,0.0960010253781082
"586","2020",2,6,4,"negative",1264,0.751933372992266
"587","2020",2,6,4,"neutral",270,0.160618679357525
"588","2020",2,6,4,"positive",147,0.0874479476502082
"589","2020",2,6,5,"negative",3174,0.727647867950481
"590","2020",2,6,5,"neutral",873,0.200137551581843
"591","2020",2,6,5,"positive",315,0.0722145804676754
"592","2020",2,6,6,"negative",2420,0.699624168834923
"593","2020",2,6,6,"neutral",774,0.22376409366869
"594","2020",2,6,6,"positive",265,0.0766117374963862
"595","2020",2,6,7,"negative",2018,0.671100764881942
"596","2020",2,6,7,"neutral",793,0.263717991353508
"597","2020",2,6,7,"positive",196,0.0651812437645494
"598","2020",2,6,8,"negative",2277,0.706046511627907
"599","2020",2,6,8,"neutral",744,0.230697674418605
"600","2020",2,6,8,"positive",204,0.0632558139534884
"601","2020",2,6,9,"negative",168,0.746666666666667
"602","2020",2,6,9,"neutral",45,0.2
"603","2020",2,6,9,"positive",12,0.0533333333333333
"604","2020",2,6,10,"negative",3428,0.729827549499681
"605","2020",2,6,10,"neutral",870,0.18522461145412
"606","2020",2,6,10,"positive",399,0.0849478390461997
"607","2020",2,6,11,"negative",2252,0.749667110519308
"608","2020",2,6,11,"neutral",533,0.177430093209055
"609","2020",2,6,11,"positive",219,0.0729027962716378
"610","2020",2,6,12,"negative",4727,0.748653785239151
"611","2020",2,6,12,"neutral",1148,0.181818181818182
"612","2020",2,6,12,"positive",439,0.0695280329426671
"613","2020",2,6,13,"negative",2441,0.741494532199271
"614","2020",2,6,13,"neutral",595,0.180741190765492
"615","2020",2,6,13,"positive",256,0.0777642770352369
"616","2020",2,6,14,"negative",2942,0.766345402448554
"617","2020",2,6,14,"neutral",629,0.163844751237301
"618","2020",2,6,14,"positive",268,0.0698098463141443
"619","2020",2,6,15,"negative",3542,0.77556382745785
"620","2020",2,6,15,"neutral",717,0.156995839719728
"621","2020",2,6,15,"positive",308,0.0674403328224217
"622","2020",2,6,16,"negative",2335,0.801579128046687
"623","2020",2,6,16,"neutral",415,0.142464812907655
"624","2020",2,6,16,"positive",163,0.0559560590456574
"625","2020",2,6,17,"negative",6296,0.813121529123079
"626","2020",2,6,17,"neutral",1063,0.1372852899393
"627","2020",2,6,17,"positive",384,0.0495931809376211
"628","2020",2,6,18,"negative",6168,0.779378316906748
"629","2020",2,6,18,"neutral",1236,0.156178923426839
"630","2020",2,6,18,"positive",510,0.064442759666414
"631","2020",2,6,19,"negative",6992,0.773023770038695
"632","2020",2,6,19,"neutral",1505,0.166390270867883
"633","2020",2,6,19,"positive",548,0.0605859590934218
"634","2020",2,6,20,"negative",3191,0.759942843534175
"635","2020",2,6,20,"neutral",767,0.18266253869969
"636","2020",2,6,20,"positive",241,0.0573946177661348
"637","2020",2,6,21,"negative",6298,0.74869234427009
"638","2020",2,6,21,"neutral",1651,0.196267237280076
"639","2020",2,6,21,"positive",463,0.0550404184498336
"640","2020",2,6,22,"negative",5241,0.762216404886562
"641","2020",2,6,22,"neutral",1328,0.193135543920884
"642","2020",2,6,22,"positive",307,0.0446480511925538
"643","2020",2,6,23,"negative",6226,0.763738959764475
"644","2020",2,6,23,"neutral",1577,0.193449460255152
"645","2020",2,6,23,"positive",349,0.0428115799803729
"646","2020",2,7,0,"negative",3257,0.737879474399638
"647","2020",2,7,0,"neutral",895,0.202763932940643
"648","2020",2,7,0,"positive",262,0.0593565926597191
"649","2020",2,7,1,"negative",4194,0.721238177128117
"650","2020",2,7,1,"neutral",1138,0.195700773860705
"651","2020",2,7,1,"positive",483,0.083061049011178
"652","2020",2,7,2,"negative",5050,0.725157955198162
"653","2020",2,7,2,"neutral",1330,0.190982194141298
"654","2020",2,7,2,"positive",584,0.0838598506605399
"655","2020",2,7,3,"negative",2323,0.708880073237717
"656","2020",2,7,3,"neutral",656,0.200183094293561
"657","2020",2,7,3,"positive",298,0.0909368324687214
"658","2020",2,7,4,"negative",4087,0.726061467400959
"659","2020",2,7,4,"neutral",966,0.171611298632084
"660","2020",2,7,4,"positive",576,0.102327233966957
"661","2020",2,7,5,"negative",3392,0.756467439785905
"662","2020",2,7,5,"neutral",747,0.166592328278323
"663","2020",2,7,5,"positive",345,0.0769402319357716
"664","2020",2,7,6,"negative",850,0.711297071129707
"665","2020",2,7,6,"neutral",239,0.2
"666","2020",2,7,6,"positive",106,0.0887029288702929
"667","2020",2,7,7,"negative",1170,0.716911764705882
"668","2020",2,7,7,"neutral",280,0.17156862745098
"669","2020",2,7,7,"positive",182,0.111519607843137
"670","2020",2,7,8,"negative",2061,0.715128383067314
"671","2020",2,7,8,"neutral",504,0.174878556557946
"672","2020",2,7,8,"positive",317,0.10999306037474
"673","2020",2,7,9,"negative",1260,0.710659898477157
"674","2020",2,7,9,"neutral",323,0.182177100958827
"675","2020",2,7,9,"positive",190,0.107163000564016
"676","2020",2,7,10,"negative",1683,0.725118483412322
"677","2020",2,7,10,"neutral",419,0.180525635501939
"678","2020",2,7,10,"positive",219,0.0943558810857389
"679","2020",2,7,11,"negative",2448,0.686483454851374
"680","2020",2,7,11,"neutral",695,0.194896242288278
"681","2020",2,7,11,"positive",423,0.118620302860348
"682","2020",2,7,12,"negative",3393,0.710724759111856
"683","2020",2,7,12,"neutral",897,0.187892752408881
"684","2020",2,7,12,"positive",484,0.101382488479263
"685","2020",2,7,13,"negative",3677,0.718023823471978
"686","2020",2,7,13,"neutral",905,0.176723296231205
"687","2020",2,7,13,"positive",539,0.105252880296817
"688","2020",2,7,14,"negative",4258,0.719499831023995
"689","2020",2,7,14,"neutral",1086,0.183507941872254
"690","2020",2,7,14,"positive",574,0.0969922271037513
"691","2020",2,7,15,"negative",4639,0.733322794815049
"692","2020",2,7,15,"neutral",1147,0.181315207081884
"693","2020",2,7,15,"positive",540,0.0853619981030667
"694","2020",2,7,16,"negative",3780,0.744534173724641
"695","2020",2,7,16,"neutral",871,0.171558006696868
"696","2020",2,7,16,"positive",426,0.0839078195784912
"697","2020",2,7,17,"negative",2881,0.728076825878191
"698","2020",2,7,17,"neutral",738,0.186504927975739
"699","2020",2,7,17,"positive",338,0.0854182461460703
"700","2020",2,7,18,"negative",2888,0.716625310173697
"701","2020",2,7,18,"neutral",819,0.203225806451613
"702","2020",2,7,18,"positive",323,0.0801488833746898
"703","2020",2,7,19,"negative",4822,0.676202496143598
"704","2020",2,7,19,"neutral",1828,0.256345533585752
"705","2020",2,7,19,"positive",481,0.0674519702706493
"706","2020",2,7,20,"negative",5219,0.636463414634146
"707","2020",2,7,20,"neutral",2546,0.310487804878049
"708","2020",2,7,20,"positive",435,0.0530487804878049
"709","2020",2,7,21,"negative",681,0.670275590551181
"710","2020",2,7,21,"neutral",254,0.25
"711","2020",2,7,21,"positive",81,0.0797244094488189
"712","2020",2,7,22,"negative",7094,0.680936840084469
"713","2020",2,7,22,"neutral",2536,0.243424841620273
"714","2020",2,7,22,"positive",788,0.0756383182952582
"715","2020",2,7,23,"negative",4160,0.728291316526611
"716","2020",2,7,23,"neutral",1257,0.220063025210084
"717","2020",2,7,23,"positive",295,0.0516456582633053
"718","2020",2,8,0,"negative",5962,0.726541554959786
"719","2020",2,8,0,"neutral",1776,0.216427004630758
"720","2020",2,8,0,"positive",468,0.0570314404094565
"721","2020",2,8,1,"negative",4575,0.721950449739624
"722","2020",2,8,1,"neutral",1448,0.228499289884804
"723","2020",2,8,1,"positive",314,0.049550260375572
"724","2020",2,8,2,"negative",4845,0.74458275703089
"725","2020",2,8,2,"neutral",1338,0.205624711848778
"726","2020",2,8,2,"positive",324,0.0497925311203319
"727","2020",2,8,3,"negative",4518,0.748261013580656
"728","2020",2,8,3,"neutral",1161,0.192282212653196
"729","2020",2,8,3,"positive",359,0.0594567737661477
"730","2020",2,8,4,"negative",3281,0.779705323193916
"731","2020",2,8,4,"neutral",672,0.159695817490494
"732","2020",2,8,4,"positive",255,0.0605988593155894
"733","2020",2,8,5,"negative",1966,0.772798742138365
"734","2020",2,8,5,"neutral",431,0.169418238993711
"735","2020",2,8,5,"positive",147,0.0577830188679245
"736","2020",2,8,6,"negative",199,0.808943089430894
"737","2020",2,8,6,"neutral",38,0.154471544715447
"738","2020",2,8,6,"positive",9,0.0365853658536585
"739","2020",2,8,7,"negative",1871,0.754435483870968
"740","2020",2,8,7,"neutral",461,0.185887096774194
"741","2020",2,8,7,"positive",148,0.0596774193548387
"742","2020",2,8,8,"negative",2420,0.768010155506189
"743","2020",2,8,8,"neutral",499,0.158362424627103
"744","2020",2,8,8,"positive",232,0.073627419866709
"745","2020",2,8,9,"negative",3136,0.783804048987753
"746","2020",2,8,9,"neutral",539,0.13471632091977
"747","2020",2,8,9,"positive",326,0.0814796300924769
"748","2020",2,8,10,"negative",1153,0.797923875432526
"749","2020",2,8,10,"neutral",214,0.148096885813149
"750","2020",2,8,10,"positive",78,0.0539792387543253
"751","2020",2,8,11,"negative",4239,0.791301101362703
"752","2020",2,8,11,"neutral",782,0.145977226059362
"753","2020",2,8,11,"positive",336,0.0627216725779354
"754","2020",2,8,12,"negative",3101,0.784467493043258
"755","2020",2,8,12,"neutral",548,0.13862888945105
"756","2020",2,8,12,"positive",304,0.0769036175056919
"757","2020",2,8,13,"negative",2860,0.782918149466192
"758","2020",2,8,13,"neutral",566,0.154941144264988
"759","2020",2,8,13,"positive",227,0.0621407062688202
"760","2020",2,8,14,"negative",3575,0.790579389650597
"761","2020",2,8,14,"neutral",677,0.149712516585582
"762","2020",2,8,14,"positive",270,0.0597080937638213
"763","2020",2,8,15,"negative",4038,0.800396432111001
"764","2020",2,8,15,"neutral",735,0.145688800792864
"765","2020",2,8,15,"positive",272,0.0539147670961348
"766","2020",2,8,16,"negative",4153,0.776116613717062
"767","2020",2,8,16,"neutral",797,0.148944122593908
"768","2020",2,8,16,"positive",401,0.0749392636890301
"769","2020",2,8,17,"negative",4362,0.781860548485392
"770","2020",2,8,17,"neutral",862,0.154507976339846
"771","2020",2,8,17,"positive",355,0.0636314751747625
"772","2020",2,8,18,"negative",5458,0.793660026174204
"773","2020",2,8,18,"neutral",997,0.144976006979788
"774","2020",2,8,18,"positive",422,0.0613639668460084
"775","2020",2,8,19,"negative",3803,0.78834991708126
"776","2020",2,8,19,"neutral",664,0.137645107794362
"777","2020",2,8,19,"positive",357,0.0740049751243781
"778","2020",2,8,20,"negative",6909,0.79734564339296
"779","2020",2,8,20,"neutral",1171,0.135141373341027
"780","2020",2,8,20,"positive",585,0.0675129832660127
"781","2020",2,8,21,"negative",2454,0.775600505689001
"782","2020",2,8,21,"neutral",435,0.13748419721871
"783","2020",2,8,21,"positive",275,0.0869152970922882
"784","2020",2,8,22,"negative",6250,0.641025641025641
"785","2020",2,8,22,"neutral",1378,0.141333333333333
"786","2020",2,8,22,"positive",2122,0.217641025641026
"787","2020",2,8,23,"negative",3028,0.661857923497268
"788","2020",2,8,23,"neutral",786,0.171803278688525
"789","2020",2,8,23,"positive",761,0.166338797814208
"790","2020",2,9,0,"negative",7257,0.720154807978565
"791","2020",2,9,0,"neutral",1772,0.175845985908505
"792","2020",2,9,0,"positive",1048,0.10399920611293
"793","2020",2,9,1,"negative",2178,0.752331606217617
"794","2020",2,9,1,"neutral",491,0.169602763385147
"795","2020",2,9,1,"positive",226,0.0780656303972366
"796","2020",2,9,2,"negative",2213,0.752209381373215
"797","2020",2,9,2,"neutral",505,0.171651937457512
"798","2020",2,9,2,"positive",224,0.0761386811692726
"799","2020",2,9,3,"negative",4180,0.737343446816017
"800","2020",2,9,3,"neutral",1004,0.177103545598871
"801","2020",2,9,3,"positive",485,0.085553007585112
"802","2020",2,9,4,"negative",1988,0.745686421605401
"803","2020",2,9,4,"neutral",492,0.184546136534134
"804","2020",2,9,4,"positive",186,0.0697674418604651
"805","2020",2,9,5,"negative",2777,0.747510094212651
"806","2020",2,9,5,"neutral",665,0.179004037685061
"807","2020",2,9,5,"positive",273,0.073485868102288
"808","2020",2,9,6,"negative",728,0.759124087591241
"809","2020",2,9,6,"neutral",150,0.156412930135558
"810","2020",2,9,6,"positive",81,0.0844629822732012
"811","2020",2,9,7,"negative",2176,0.764850615114235
"812","2020",2,9,7,"neutral",449,0.157820738137083
"813","2020",2,9,7,"positive",220,0.0773286467486819
"814","2020",2,9,8,"negative",813,0.757688723205965
"815","2020",2,9,8,"neutral",155,0.144454799627213
"816","2020",2,9,8,"positive",105,0.097856477166822
"817","2020",2,9,9,"negative",4447,0.778536414565826
"818","2020",2,9,9,"neutral",619,0.108368347338936
"819","2020",2,9,9,"positive",646,0.113095238095238
"820","2020",2,9,10,"negative",1287,0.793954349167181
"821","2020",2,9,10,"neutral",168,0.103639728562616
"822","2020",2,9,10,"positive",166,0.102405922270204
"823","2020",2,9,11,"negative",5161,0.798669142680285
"824","2020",2,9,11,"neutral",690,0.10677808727948
"825","2020",2,9,11,"positive",611,0.0945527700402352
"826","2020",2,9,12,"negative",2502,0.816579634464752
"827","2020",2,9,12,"neutral",341,0.111292428198433
"828","2020",2,9,12,"positive",221,0.0721279373368146
"829","2020",2,9,13,"negative",3519,0.82761053621825
"830","2020",2,9,13,"neutral",431,0.101364063969897
"831","2020",2,9,13,"positive",302,0.0710253998118532
"832","2020",2,9,14,"negative",3624,0.813285457809695
"833","2020",2,9,14,"neutral",484,0.108617594254937
"834","2020",2,9,14,"positive",348,0.078096947935368
"835","2020",2,9,15,"negative",3867,0.787897310513447
"836","2020",2,9,15,"neutral",630,0.128361858190709
"837","2020",2,9,15,"positive",411,0.0837408312958435
"838","2020",2,9,16,"negative",4642,0.778075762655045
"839","2020",2,9,16,"neutral",832,0.13945692256118
"840","2020",2,9,16,"positive",492,0.0824673147837747
"841","2020",2,9,17,"negative",2754,0.785958904109589
"842","2020",2,9,17,"neutral",484,0.138127853881279
"843","2020",2,9,17,"positive",266,0.0759132420091324
"844","2020",2,9,18,"negative",6625,0.789254229211341
"845","2020",2,9,18,"neutral",1158,0.13795568263045
"846","2020",2,9,18,"positive",611,0.0727900881582082
"847","2020",2,9,19,"negative",3629,0.814224814897913
"848","2020",2,9,19,"neutral",528,0.118465335427418
"849","2020",2,9,19,"positive",300,0.0673098496746691
"850","2020",2,9,20,"negative",2809,0.813259988419224
